id,ra_deg,dec_deg,mag,x,y,z,u,v
3887,359.99999133,0.00000039,8.51,1,-1.5130918587e-07,6.72485269937e-09,375.484,237.534
3888,0.00002832,-0.00002177,8.96,1,4.94276673403e-07,-3.79954177514e-07,138.752,379.327
3905,359.99997418,-0.00003140,7.38,1,-4.50565131228e-07,-5.48075494998e-07,485.219,440.975
3917,359.99998208,-0.00001638,8.07,1,-3.12705650952e-07,-2.85806239723e-07,434.667,344.803
3918,0.00004874,-0.00001782,7.82,1,8.5069386647e-07,-3.11024437346e-07,8.057,354.050
3929,0.00002543,-0.00001214,10.56,1,4.43840278158e-07,-2.1183286003e-07,157.247,317.678
3932,359.99997476,-0.00001204,7.59,1,-4.40477851771e-07,-2.10151646855e-07,481.520,317.061
3935,359.99999114,-0.00003487,7.97,1,-1.54671612652e-07,-6.08599169293e-07,376.717,463.169
3940,359.99997592,-0.00000848,9.59,1,-4.20303293747e-07,-1.47946759386e-07,474.122,294.251
3942,0.00002582,-0.00002196,8.74,1,4.50565130857e-07,-3.83316603864e-07,154.781,380.560
3945,0.00000164,0.00003545,11.04,1,2.85806239723e-08,6.18686448342e-07,309.520,13.132
3958,359.99995502,-0.00000915,8.98,1,-7.85126553349e-07,-1.5971525161e-07,607.900,298.566
3966,359.99997688,-0.00000761,7.81,1,-4.03491162505e-07,-1.32815840812e-07,467.957,288.703
3976,0.00000905,-0.00001878,8.00,1,1.58034038435e-07,-3.27836569094e-07,262.050,360.215
3984,0.00004787,-0.00001965,9.05,1,8.35562947896e-07,-3.42967487668e-07,13.605,365.764
3987,359.99995328,0.00000925,9.50,1,-8.15388389941e-07,1.61396464785e-07,618.997,180.817
3988,359.99998045,-0.00001801,6.04,1,-3.41286274153e-07,-3.14386863695e-07,445.147,355.283
3989,359.99996995,-0.00003410,9.17,1,-5.24538510649e-07,-5.95149463894e-07,512.345,458.237
3994,0.00004479,-0.00001589,9.12,1,7.81764126301e-07,-2.77400173849e-07,33.333,341.721
3996,359.99995453,-0.00002129,9.51,1,-7.93532618527e-07,-3.7154811164e-07,610.983,376.244
4004,0.00000886,-0.00000539,11.48,1,1.54671612085e-07,-9.41479377911e-08,263.283,274.523
4006,359.99998680,-0.00000896,6.87,1,-2.30326205464e-07,-1.5635282526e-07,404.459,297.333
4075,359.99998545,-0.00001252,8.71,1,-2.53863189382e-07,-2.18557712729e-07,413.090,320.144
4102,359.99998276,0.00000202,9.15,1,-3.00937158105e-07,3.53054766717e-08,430.352,227.054
4109,0.00004306,-0.00003574,8.67,1,7.51502289154e-07,-6.23730087866e-07,44.429,468.717
4116,0.00003381,-0.00003526,7.20,1,5.90105824369e-07,-6.15324021992e-07,103.612,465.635
4118,0.00003622,0.00000645,8.65,1,6.3213615374e-07,1.12641282714e-07,88.200,198.695
4121,359.99997158,-0.00003102,7.81,1,-4.9595788656e-07,-5.41350642299e-07,501.864,438.509
4126,0.00000954,-0.00000482,10.95,1,1.66440104309e-07,-8.40606587421e-08,258.968,270.824
4130,359.99998815,-0.00002283,9.18,1,-2.06789220659e-07,-3.98447522437e-07,395.828,386.108
4139,0.00001426,-0.00001079,8.59,1,2.48819549877e-07,-1.88295875582e-07,228.760,309.047
4153,0.00000761,-0.00002476,10.84,1,1.32815840812e-07,-4.32071785934e-07,271.297,398.438
4191,0.00003632,-0.00001002,8.27,1,6.33817366915e-07,-1.74846170184e-07,87.584,304.115
4208,0.00000983,0.00003237,8.44,1,1.71483743834e-07,5.64887626747e-07,257.118,32.860
4215,359.99998488,-0.00002514,8.51,1,-2.63950468838e-07,-4.38796638634e-07,416.789,400.904
4216,0.00004990,0.00002533,9.79,1,8.70868424568e-07,4.42159064983e-07,0.659,77.863
4245,359.99998960,-0.00000482,8.44,1,-1.81571022462e-07,-8.40606587421e-08,386.581,270.824
4254,0.00001021,0.00002341,7.33,1,1.78208596533e-07,4.08534801486e-07,254.652,90.193
4279,359.99998334,-0.00001888,8.87,1,-2.90849878649e-07,-3.29517782269e-07,426.653,360.832
4321,359.99996715,-0.00002013,8.89,1,-5.73293692763e-07,-3.51373553542e-07,530.223,368.846
4337,359.99998353,0.00002957,9.21,1,-2.87487453644e-07,5.16132444676e-07,425.420,50.738
4349,359.99999258,-0.00003448,10.93,1,-1.29453414455e-07,-6.01874316593e-07,367.470,460.703
4354,359.99996349,-0.00001907,7.98,1,-6.37179793617e-07,-3.32880208619e-07,553.649,362.065
4382,359.99998160,-0.00002755,6.46,1,-3.21111717017e-07,-4.80826968005e-07,437.749,416.316
4384,0.00004903,-0.00000260,8.02,1,8.55737505994e-07,-4.53927557207e-08,6.207,256.645
4386,359.99995945,-0.00003140,7.68,1,-7.07790746258e-07,-5.48075494998e-07,579.542,440.975
4406,359.99995309,-0.00000867,9.30,1,-8.18750816723e-07,-1.51309185736e-07,620.230,295.484
4409,0.00003410,-0.00002158,9.41,1,5.95149463894e-07,-3.76591751164e-07,101.763,378.094
4419,359.99997688,0.00001156,8.47,1,-4.03491162505e-07,2.01745580981e-07,467.957,166.021
4421,359.99998093,-0.00002293,9.01,1,-3.32880208976e-07,-4.00128735612e-07,442.065,386.724
4449,359.99999432,-0.00001869,6.98,1,-9.9191576975e-08,-3.26155355919e-07,356.373,359.599
4451,359.99998218,0.00000626,8.46,1,-3.11024437561e-07,1.09278856365e-07,434.050,199.928
4456,359.99996763,-0.00003304,8.87,1,-5.64887627586e-07,-5.76656118971e-07,527.140,451.456
4477,359.99996349,-0.00003111,7.10,1,-6.37179793617e-07,-5.43031855474e-07,553.649,439.126
4516,359.99995078,-0.00001175,8.76,1,-8.59099932771e-07,-2.05108007331e-07,635.026,315.212
4518,0.00004325,-0.00003448,8.71,1,7.54864715504e-07,-6.01874316593e-07,43.196,460.703
4532,359.99999576,-0.00001753,9.33,1,-7.39733796669e-08,-3.05980797821e-07,347.126,352.201
4538,359.99996975,-0.00001560,8.14,1,-5.27900936543e-07,-2.72356534324e-07,513.578,339.871
4567,359.99998025,-0.00001474,7.74,1,-3.44648700935e-07,-2.57225615751e-07,446.380,334.323
4591,359.99998382,-0.00001040,8.41,1,-2.82443813471e-07,-1.81571022883e-07,423.570,306.581
4626,359.99995502,-0.00001493,8.55,1,-7.85126553349e-07,-2.605880421e-07,607.900,335.556
4633,0.00003448,-0.00003487,8.46,1,6.01874316593e-07,-6.08599169293e-07,99.297,463.169
4639,0.00004354,-0.00000751,11.82,1,7.59908355028e-07,-1.31134627638e-07,41.347,288.086
4644,0.00003737,0.00001695,10.99,1,6.52310711838e-07,2.95893518772e-07,80.802,131.498
4680,0.00002591,0.00000559,9.22,1,4.52246344032e-07,9.75103641408e-08,154.164,204.244
4683,0.00000626,-0.00001753,8.69,1,1.09278856365e-07,-3.05980797821e-07,279.928,352.201
4698,0.00001233,-0.00002399,9.27,1,2.1519528638e-07,-4.18622080536e-07,241.089,393.506
4714,359.99999788,-0.00002052,8.36,1,-3.69866895118e-08,-3.58098406241e-07,333.563,371.312
4733,359.99998401,0.00001416,8.27,1,-2.7908138669e-07,2.47138336702e-07,422.337,149.376
4758,359.99998353,-0.00002514,8.22,1,-2.87487453644e-07,-4.38796638634e-07,425.420,400.904
4760,0.00004412,-0.00002572,9.10,1,7.69995634077e-07,-4.48883917683e-07,37.648,404.603
4761,359.99997534,-0.00001821,7.95,1,-4.30390572315e-07,-3.17749290045e-07,477.821,356.516
4768,0.00003439,-0.00001137,11.42,1,6.00193103418e-07,-1.98383154631e-07,99.913,312.746
4773,0.00003439,-0.00001137,13.27,1,6.00193103418e-07,-1.98383154631e-07,99.913,312.746
4786,0.00004171,-0.00002582,6.48,1,7.27965304706e-07,-4.50565130858e-07,53.060,405.219
4791,359.99998045,-0.00001628,9.13,1,-3.41286274153e-07,-2.84125026548e-07,445.147,344.187
4811,0.00001040,-0.00002495,6.77,1,1.81571022883e-07,-4.35434212284e-07,253.419,399.671
4853,359.99997245,-0.00003381,9.00,1,-4.8082696782e-07,-5.90105824369e-07,496.316,456.388
4881,0.00000087,-0.00002437,8.57,1,1.51309185736e-08,-4.25346933235e-07,314.452,395.972
4897,359.99998796,0.00000116,8.80,1,-2.10151646552e-07,2.01745580981e-08,397.061,232.602
4919,0.00001869,-0.00003593,8.09,1,3.26155355919e-07,-6.27092514216e-07,200.401,469.950
4946,359.99999123,-0.00000125,8.96,1,-1.52990398373e-07,-2.18557712729e-08,376.101,248.014
4956,359.99998883,-0.00002582,9.01,1,-1.950207287e-07,-4.50565130858e-07,391.513,405.219
4962,359.99998517,-0.00002851,5.92,1,-2.58906829554e-07,-4.97639099753e-07,414.939,422.481
4980,0.00000193,0.00002360,10.16,1,3.36242634968e-08,4.11897227836e-07,307.670,88.960
4988,0.00004084,-0.00001455,8.42,1,7.12834386133e-07,-2.53863189401e-07,58.609,333.090
5000,359.99998006,-0.00001455,8.26,1,-3.48011126828e-07,-2.53863189401e-07,447.613,333.090
5015,359.99999942,-0.00001503,8.61,1,-1.00872797011e-08,-2.62269255275e-07,323.699,336.172
5077,359.99997467,0.00000780,9.81,1,-4.42159064274e-07,1.36178267162e-07,482.137,190.064
5089,0.00001320,-0.00000424,9.02,1,2.30326204953e-07,-7.3973379693e-08,235.541,267.126
5105,359.99998863,0.00003140,7.89,1,-1.98383154593e-07,5.48075494998e-07,392.746,39.025
5120,0.00002543,-0.00000212,9.60,1,4.43840278158e-07,-3.69866898465e-08,157.247,253.563
5138,359.99999480,0.00000954,10.68,1,-9.07855117978e-08,1.66440104309e-07,353.290,178.968
5161,0.00001551,-0.00002312,7.12,1,2.70675321149e-07,-4.03491161962e-07,220.745,387.957
5162,0.00003853,0.00000539,8.97,1,6.72485269937e-07,9.41479377911e-08,73.404,205.477
5208,359.99996609,-0.00000800,9.27,1,-5.91787037397e-07,-1.39540693512e-07,537.004,291.169
5239,359.99998873,-0.00000963,7.54,1,-1.96701941203e-07,-1.68121317484e-07,392.129,301.649
5258,359.99999692,-0.00001609,8.98,1,-5.37988216427e-08,-2.80762600199e-07,339.728,342.954
5267,0.00000742,-0.00001310,10.27,1,1.29453414463e-07,-2.28644991778e-07,272.530,323.843
5282,0.00002948,0.00002649,10.27,1,5.14451231501e-07,4.62333623081e-07,131.354,70.466
5316,359.99998122,-0.00000520,10.11,1,-3.27836569692e-07,-9.07855114414e-08,440.215,273.290
5344,359.99996812,-0.00001580,6.71,1,-5.56481560632e-07,-2.75718960674e-07,524.058,341.104
5349,0.00003795,-0.00003121,9.34,1,6.62397990887e-07,-5.44713068649e-07,77.103,439.742
5358,0.00003294,-0.00003256,9.39,1,5.74974905796e-07,-5.68250053096e-07,109.161,448.373
5386,0.00002986,0.00001185,8.41,1,5.21176084201e-07,2.06789220506e-07,128.888,164.172
5388,359.99995646,-0.00001194,8.08,1,-7.59908355153e-07,-2.0847043368e-07,598.653,316.445
5391,359.99997852,-0.00002919,9.99,1,-3.74910538415e-07,-5.09407591977e-07,457.477,426.796
5397,359.99999393,-0.00003121,10.96,1,-1.0591642965e-07,-5.44713068649e-07,358.839,439.742
5414,0.00001435,-0.00000857,6.93,1,2.50500763051e-07,-1.49627972561e-07,228.143,294.868
5502,0.00000000,0.00000000,11.57,1,0,0,320.000,240.000
5507,0.00003487,-0.00003034,8.53,1,6.08599169293e-07,-5.29582150075e-07,96.831,434.194
5517,0.00002177,0.00002341,10.25,1,3.79954177514e-07,4.08534801486e-07,180.673,90.193
5526,359.99997264,-0.00000983,8.10,1,-4.77464541927e-07,-1.71483743834e-07,495.083,302.882
5532,0.00001927,-0.00002533,10.23,1,3.36242634968e-07,-4.42159064983e-07,196.702,402.137
5569,359.99995964,-0.00000588,9.74,1,-7.04428320364e-07,-1.02554003665e-07,578.309,277.606
5582,359.99998420,0.00000424,9.07,1,-2.75718960797e-07,7.3973379693e-08,421.104,212.874
5599,0.00000751,-0.00002976,8.66,1,1.31134627638e-07,-5.19494871026e-07,271.914,430.495
5614,0.00004470,-0.00002495,8.66,1,7.80082913126e-07,-4.35434212284e-07,33.949,399.671
5649,359.99998064,-0.00000164,8.35,1,-3.3792384826e-07,-2.85806239723e-08,443.914,250.480
5653,0.00000443,-0.00001560,9.11,1,7.73358060427e-08,-2.72356534324e-07,291.642,339.871
5657,359.99995251,0.00000289,9.53,1,-8.28838095291e-07,5.04363952452e-08,623.929,221.505
5714,0.00001811,-0.00002688,10.21,1,3.1606807687e-07,-4.69058475781e-07,204.100,412.000
5753,359.99996340,-0.00002765,9.53,1,-6.3886100612e-07,-4.82508181179e-07,554.266,416.932
5755,359.99995039,0.00000000,9.23,1,-8.65824785446e-07,0,637.492,240.000
5768,0.00001175,-0.00002572,7.18,1,2.05108007331e-07,-4.48883917683e-07,244.788,404.603
5801,359.99999480,-0.00002976,8.92,1,-9.07855117978e-08,-5.19494871026e-07,353.290,430.495
5810,0.00002023,-0.00002177,9.03,1,3.53054766717e-07,-3.79954177514e-07,190.537,379.327
5816,359.99998160,-0.00002880,7.57,1,-3.21111717017e-07,-5.02682739278e-07,437.749,424.330
5846,359.99999644,-0.00001792,10.89,1,-6.22048877082e-08,-3.12705650521e-07,342.810,354.667
5863,359.99999711,-0.00001705,8.86,1,-5.04363957494e-08,-2.97574731947e-07,338.495,349.119
5864,359.99999268,-0.00001580,9.02,1,-1.27772201065e-07,-2.75718960674e-07,366.853,341.104
5880,0.00001339,0.00000771,9.93,1,2.33688631303e-07,1.34497053987e-07,234.308,190.681
5904,0.00002976,-0.00003477,9.34,1,5.19494871026e-07,-6.06917956118e-07,129.505,462.553
5908,0.00000472,0.00002976,8.89,1,8.23794455672e-08,5.19494871026e-07,289.792,49.505
5926,359.99998468,-0.00001137,5.87,1,-2.67312894731e-07,-1.98383154631e-07,418.022,312.746
5950,359.99997650,-0.00002890,7.07,1,-4.10216015179e-07,-5.04363952452e-07,470.423,424.947
5958,0.00002928,0.00003699,8.44,1,5.11088805152e-07,6.45585859139e-07,132.587,3.268
5986,359.99996513,0.00001166,9.55,1,-6.08599169528e-07,2.03426794156e-07,543.169,165.405
5995,359.99998719,-0.00002302,9.18,1,-2.2360135279e-07,-4.01809948787e-07,401.993,387.341
6002,359.99998700,0.00001272,9.25,1,-2.26963778683e-07,2.21920139079e-07,403.226,158.623
6004,359.99999846,0.00000193,8.68,1,-2.68994109438e-08,3.36242634968e-08,329.864,227.670
6016,359.99998314,-0.00003564,7.68,1,-2.9421230543e-07,-6.22048874691e-07,427.886,468.101
6023,359.99996629,0.00000250,8.79,1,-5.88424611504e-07,4.37115425459e-08,535.771,223.971
6027,0.00001955,0.00000530,6.86,1,3.41286274493e-07,9.24667246163e-08,194.853,206.093
6030,0.00001108,0.00001551,9.45,1,1.93339515107e-07,2.70675321149e-07,249.104,140.745
6046,359.99996561,-0.00001310,8.23,1,-6.00193103462e-07,-2.28644991778e-07,540.087,323.843
6064,359.99999634,-0.00001657,7.40,1,-6.38861010989e-08,-2.89168666073e-07,343.427,346.036
6081,359.99998526,0.00001522,11.05,1,-2.57225615275e-07,2.65631681625e-07,414.323,142.595
6092,359.99999239,-0.00000289,10.34,1,-1.32815841237e-07,-5.04363952452e-08,368.703,258.495
6109,359.99996995,-0.00000231,8.85,1,-5.2453851065e-07,-4.03491161962e-08,512.345,254.796
6113,0.00004951,0.00002138,7.76,1,8.64143571868e-07,3.73229324815e-07,3.125,103.139
6132,0.00000000,0.00000000,11.14,1,0,0,320.000,240.000
6153,0.00000010,-0.00000077,9.13,1,1.68121317484e-09,-1.34497053987e-08,319.384,244.932
6156,0.00001243,-0.00000655,8.36,1,2.16876499555e-07,-1.14322495889e-07,240.473,281.921
6170,359.99999123,-0.00001464,9.70,1,-1.52990398373e-07,-2.55544402576e-07,376.101,333.706
6171,359.99999499,-0.00001127,10.69,1,-8.74230850163e-08,-1.96701941456e-07,352.057,312.129
6174,359.99995049,-0.00001166,10.17,1,-8.64143571167e-07,-2.03426794156e-07,636.875,314.595
6179,359.99997072,-0.00002138,8.95,1,-5.110888053e-07,-3.73229324815e-07,507.413,376.861
6180,359.99996157,0.00000106,9.74,1,-6.70804056991e-07,1.84933449233e-08,565.979,233.219
6185,359.99995521,-0.00001397,9.23,1,-7.81764126568e-07,-2.43775910352e-07,606.667,329.391
6189,359.99997659,-0.00000915,7.61,1,-4.08534801789e-07,-1.5971525161e-07,469.807,298.566
6213,359.99996571,0.00000549,9.30,1,-5.98511890072e-07,9.5829150966e-08,539.470,204.860
6229,359.99998353,-0.00001647,6.99,1,-2.87487453644e-07,-2.87487452898e-07,425.420,345.420
6231,359.99998093,-0.00001320,8.69,1,-3.32880208976e-07,-2.30326204953e-07,442.065,324.459
6242,359.99998738,-0.00002110,4.95,1,-2.20238926008e-07,-3.6818568529e-07,400.760,375.011
6243,359.99997582,0.00002948,7.48,1,-4.21984507138e-07,5.14451231501e-07,474.739,51.354
6245,359.99999865,-0.00000732,8.89,1,-2.35369841624e-08,-1.27772201288e-07,328.631,286.853
6250,359.99997852,-0.00002273,7.48,1,-3.74910538415e-07,-3.96766309263e-07,457.477,385.491
6279,359.99995858,0.00001368,9.11,1,-7.22921664998e-07,2.38732270827e-07,585.090,152.459
6301,0.00000212,-0.00002784,10.94,1,3.69866898465e-08,-4.85870607529e-07,306.437,418.165
6371,0.00004604,-0.00001849,6.54,1,8.03619897574e-07,-3.2279292957e-07,25.318,358.366
6381,359.99998960,-0.00001676,8.72,1,-1.81571022462e-07,-2.92531092422e-07,386.581,347.269
6392,0.00003805,-0.00002081,10.26,1,6.64079204062e-07,-3.63142045766e-07,76.487,373.162
6399,359.99999239,-0.00001946,7.79,1,-1.32815841237e-07,-3.39605061318e-07,368.703,364.531
6402,359.99999239,-0.00002996,8.05,1,-1.32815841237e-07,-5.22857297376e-07,368.703,431.728
6425,359.99997544,-0.00003343,8.68,1,-4.28709359813e-07,-5.8338097167e-07,477.205,453.922
6435,359.99998179,-0.00001137,9.11,1,-3.17749290236e-07,-1.98383154631e-07,436.516,312.746
6493,359.99999509,0.00002861,9.68,1,-8.57418725138e-08,4.99320312928e-07,351.441,56.903
6500,359.99996397,-0.00002919,9.73,1,-6.28773727552e-07,-5.09407591977e-07,550.567,426.796
6522,359.99995868,0.00003121,6.07,1,-7.21240452495e-07,5.44713068649e-07,584.474,40.258
6526,359.99996735,-0.00001695,9.07,1,-5.6993126687e-07,-2.95893518772e-07,528.990,348.502
6536,359.99995319,0.00000125,8.98,1,-8.17069602444e-07,2.18557712729e-08,619.614,231.986
6540,359.99998863,-0.00002023,9.66,1,-1.98383154593e-07,-3.53054766717e-07,392.746,369.463
6559,359.99995453,0.00000270,9.99,1,-7.93532618527e-07,4.70739688956e-08,610.983,222.738
6571,359.99996985,-0.00001965,7.38,1,-5.2621972404e-07,-3.42967487668e-07,512.961,365.764
6583,0.00000925,-0.00002437,8.22,1,1.61396464785e-07,-4.25346933235e-07,260.817,395.972
6593,0.00004075,-0.00003670,7.56,1,7.11153172958e-07,-6.40542219615e-07,59.225,474.882
6617,359.99995328,-0.00002216,8.06,1,-8.15388389941e-07,-3.86679030214e-07,618.997,381.792
6620,359.99996966,-0.00003111,7.72,1,-5.29582150822e-07,-5.43031855474e-07,514.194,439.126
6632,0.00001618,-0.00002090,9.29,1,2.82443813373e-07,-3.64823258941e-07,216.430,373.778
6637,359.99999095,-0.00001011,8.25,1,-1.58034038545e-07,-1.76527383358e-07,377.950,304.731
6645,359.99999547,-0.00001098,8.84,1,-7.9017019839e-08,-1.91658301932e-07,348.975,310.280
6661,359.99995213,-0.00001233,7.76,1,-8.35562947077e-07,-2.1519528638e-07,626.395,318.911
6681,359.99998613,-0.00003448,9.54,1,-2.42094697423e-07,-6.01874316593e-07,408.774,460.703
6713,0.00001060,-0.00003073,9.26,1,1.84933449233e-07,-5.36307002774e-07,252.186,436.660
6721,0.00002138,-0.00000954,7.46,1,3.73229324815e-07,-1.66440104309e-07,183.139,301.032
6734,359.99996985,-0.00001532,9.42,1,-5.2621972404e-07,-2.673128948e-07,512.961,338.022
6770,359.99998912,0.00002909,9.03,1,-1.89977089416e-07,5.07726378802e-07,389.663,53.820
6774,359.99996898,-0.00001185,9.28,1,-5.4135064278e-07,-2.06789220506e-07,518.509,315.828
6775,359.99997948,-0.00003256,8.55,1,-3.58098406284e-07,-5.68250053096e-07,451.312,448.373
6784,359.99996272,-0.00003468,9.18,1,-6.50629498967e-07,-6.05236742943e-07,558.581,461.936
6785,359.99999046,-0.00003150,9.18,1,-1.6644010461e-07,-5.49756708173e-07,381.032,441.592
6793,359.99998420,-0.00001214,7.89,1,-2.75718960797e-07,-2.1183286003e-07,421.104,317.678
6824,0.00000655,0.00001955,8.59,1,1.14322495889e-07,3.41286274493e-07,278.079,114.853
6831,359.99998690,-0.00000828,9.95,1,-2.28644992074e-07,-1.44584333036e-07,403.843,293.018
6844,359.99997958,-0.00000328,8.72,1,-3.56417193782e-07,-5.71612479446e-08,450.696,260.961
6874,359.99998892,-0.00003622,8.51,1,-1.93339514421e-07,-6.3213615374e-07,390.896,471.800
6893,0.00001522,-0.00003275,9.72,1,2.65631681625e-07,-5.71612479446e-07,222.595,449.606
6908,0.00003265,0.00002765,8.80,1,5.69931266271e-07,4.82508181179e-07,111.010,63.068
6923,359.99995742,-0.00001166,9.83,1,-7.4309622391e-07,-2.03426794156e-07,592.488,314.595
6927,359.99999653,-0.00002100,7.11,1,-6.05236743174e-08,-3.66504472115e-07,342.194,374.395
6932,0.00002639,-0.00002148,8.70,1,4.60652409907e-07,-3.7491053799e-07,151.082,377.477
6934,359.99997014,0.00001031,8.88,1,-5.21176083868e-07,1.79889809708e-07,511.112,174.036
6935,359.99998420,-0.00001984,8.90,1,-2.75718960797e-07,-3.46329914017e-07,421.104,366.997
6953,359.99999027,0.00000838,8.94,1,-1.69802530504e-07,1.46265546211e-07,382.265,186.365
6985,359.99999403,-0.00001060,7.79,1,-1.04235217147e-07,-1.84933449233e-07,358.222,307.814
6986,359.99996484,-0.00003718,9.55,1,-6.13642808812e-07,-6.48948285489e-07,545.019,477.965
6996,359.99997852,0.00000828,8.75,1,-3.74910538415e-07,1.44584333036e-07,457.477,186.982
7000,0.00001204,-0.00002321,8.89,1,2.10151646855e-07,-4.05172375137e-07,242.939,388.574
7002,0.00000539,-0.00002302,9.23,1,9.41479377911e-08,-4.01809948787e-07,285.477,387.341
7006,0.00002302,-0.00000135,9.32,1,4.01809948787e-07,-2.35369844478e-08,172.659,248.631
7011,359.99996465,-0.00003458,9.16,1,-6.17005235593e-07,-6.03555529768e-07,546.251,461.320
7028,0.00002485,0.00001589,8.87,1,4.33752999109e-07,2.77400173849e-07,160.946,138.279
7033,359.99997813,0.00002745,8.79,1,-3.8163539109e-07,4.7914575483e-07,459.943,64.301
7048,0.00000366,-0.00000684,8.23,1,6.3886100644e-08,-1.19366135414e-07,296.573,283.771
7049,0.00002668,-0.00002620,8.76,1,4.65696049431e-07,-4.57289983557e-07,149.233,407.685
7054,0.00004431,-0.00003275,9.54,1,7.73358060427e-07,-5.71612479446e-07,36.415,449.606
7065,0.00001031,-0.00001676,9.58,1,1.79889809708e-07,-2.92531092422e-07,254.036,347.269
7088,359.99998517,-0.00000838,7.52,1,-2.58906829554e-07,-1.46265546211e-07,414.939,293.635
7101,359.99996542,-0.00003063,9.56,1,-6.03555529355e-07,-5.346257896e-07,541.320,436.044
7103,0.00000530,-0.00002081,10.07,1,9.24667246163e-08,-3.63142045766e-07,286.093,373.162
7120,359.99996099,-0.00003458,8.74,1,-6.80891336447e-07,-6.03555529768e-07,569.678,461.320
7139,359.99998671,-0.00000530,8.04,1,-2.32007417967e-07,-9.24667246163e-08,405.075,273.907
7145,0.00001551,-0.00002071,7.90,1,2.70675321149e-07,-3.61460832591e-07,220.745,372.545
7171,0.00002119,-0.00001493,9.05,1,3.69866898465e-07,-2.605880421e-07,184.372,335.556
