id,ra_deg,dec_deg,u,v,mag,electrons_deposited
6156,0.00001243,-0.00000655,240.473,281.921,8.360,2.264488
6170,359.99999123,-0.00001464,376.101,333.706,9.700,0.659128
6171,359.99999499,-0.00001127,352.057,312.129,10.690,0.264832
6174,359.99995049,-0.00001166,636.875,314.595,10.170,0.427533
6179,359.99997072,-0.00002138,507.413,376.861,8.950,1.315134
6180,359.99996157,0.00000106,565.979,233.219,9.740,0.635287
6185,359.99995521,-0.00001397,606.667,329.391,9.230,1.016179
6189,359.99997659,-0.00000915,469.807,298.566,7.610,4.518247
6213,359.99996571,0.00000549,539.470,204.860,9.300,0.952730
6229,359.99998353,-0.00001647,425.420,345.420,6.990,7.997790
6231,359.99998093,-0.00001320,442.065,324.459,8.690,1.670975
6242,359.99998738,-0.00002110,400.760,375.011,4.950,52.356427
6243,359.99997582,0.00002948,474.739,51.354,7.480,5.092957
6245,359.99999865,-0.00000732,328.631,286.853,8.890,1.389857
6250,359.99997852,-0.00002273,457.477,385.491,7.480,5.092957
6279,359.99995858,0.00001368,585.090,152.459,9.110,1.134932
6301,0.00000212,-0.00002784,306.437,418.165,10.940,0.210363
6371,0.00004604,-0.00001849,25.318,358.366,6.540,12.105145
6381,359.99998960,-0.00001676,386.581,347.269,8.720,1.625436
6392,0.00003805,-0.00002081,76.487,373.162,10.260,0.393523
6399,359.99999239,-0.00001946,368.703,364.531,7.790,3.827983
6402,359.99999239,-0.00002996,368.703,431.728,8.050,3.012798
6425,359.99997544,-0.00003343,477.205,453.922,8.680,1.686437
6435,359.99998179,-0.00001137,436.516,312.746,9.110,1.134932
6493,359.99999509,0.00002861,351.441,56.903,9.680,0.671382
6500,359.99996397,-0.00002919,550.567,426.796,9.730,0.641165
6522,359.99995868,0.00003121,584.474,40.258,6.070,18.662508
6526,359.99996735,-0.00001695,528.990,348.502,9.070,1.177525
6536,359.99995319,0.00000125,619.614,231.986,8.980,1.279293
6540,359.99998863,-0.00002023,392.746,369.463,9.660,0.683864
6559,359.99995453,0.00000270,610.983,222.738,9.990,0.504626
6571,359.99996985,-0.00001965,512.961,365.764,7.380,5.584316
6583,0.00000925,-0.00002437,260.817,395.972,8.220,2.576143
6593,0.00004075,-0.00003670,59.225,474.882,7.560,4.731186
6617,359.99995328,-0.00002216,618.997,381.792,8.060,2.985176
6620,359.99996966,-0.00003111,514.194,439.126,7.720,4.082912
6632,0.00001618,-0.00002090,216.430,373.778,9.290,0.961546
6637,359.99999095,-0.00001011,377.950,304.731,8.250,2.505936
6645,359.99999547,-0.00001098,348.975,310.280,8.840,1.455359
6661,359.99995213,-0.00001233,626.395,318.911,7.760,3.935229
6681,359.99998613,-0.00003448,408.774,460.703,9.540,0.763783
6713,0.00001060,-0.00003073,252.186,436.660,9.260,0.988485
6721,0.00002138,-0.00000954,183.139,301.032,7.460,5.187642
6734,359.99996985,-0.00001532,512.961,338.022,9.420,0.853041
6770,359.99998912,0.00002909,389.663,53.820,9.030,1.221715
6774,359.99996898,-0.00001185,518.509,315.828,9.280,0.970443
6775,359.99997948,-0.00003256,451.312,448.373,8.550,1.900947
6784,359.99996272,-0.00003468,558.581,461.936,9.180,1.064070
6785,359.99999046,-0.00003150,381.032,441.592,9.180,1.064070
6793,359.99998420,-0.00001214,421.104,317.678,7.890,3.491162
6824,0.00000655,0.00001955,278.079,114.853,8.590,1.832188
6831,359.99998690,-0.00000828,403.843,293.018,9.950,0.523564
6844,359.99997958,-0.00000328,450.696,260.961,8.720,1.625436
6874,359.99998892,-0.00003622,390.896,471.800,8.510,1.972287
6893,0.00001522,-0.00003275,222.595,449.606,9.720,0.647098
6908,0.00003265,0.00002765,111.010,63.068,8.800,1.509976
6923,359.99995742,-0.00001166,592.488,314.595,9.830,0.584750
6927,359.99999653,-0.00002100,342.194,374.395,7.110,7.160939
6932,0.00002639,-0.00002148,151.082,377.477,8.700,1.655656
6934,359.99997014,0.00001031,511.112,174.036,8.880,1.402717
6935,359.99998420,-0.00001984,421.104,366.997,8.900,1.377114
6953,359.99999027,0.00000838,382.265,186.365,8.940,1.327303
6985,359.99999403,-0.00001060,358.222,307.814,7.790,3.827983
6986,359.99996484,-0.00003718,545.019,477.965,9.550,0.718550
6996,359.99997852,0.00000828,457.477,186.982,8.750,1.581139
7000,0.00001204,-0.00002321,242.939,388.574,8.890,1.389857
7002,0.00000539,-0.00002302,285.477,387.341,9.230,1.016179
7006,0.00002302,-0.00000135,172.659,248.631,9.320,0.935341
7011,359.99996465,-0.00003458,546.251,461.320,9.160,1.083852
7028,0.00002485,0.00001589,160.946,138.279,8.870,1.415696
7033,359.99997813,0.00002745,459.943,64.301,8.790,1.523947
7048,0.00000366,-0.00000684,296.573,283.771,8.230,2.552525
7049,0.00002668,-0.00002620,149.233,407.685,8.760,1.566643
7054,0.00004431,-0.00003275,36.415,449.606,9.540,0.763783
7065,0.00001031,-0.00001676,254.036,347.269,9.580,0.736156
7088,359.99998517,-0.00000838,414.939,293.635,7.520,4.908740
7101,359.99996542,-0.00003063,541.320,436.044,9.560,0.749842
7103,0.00000530,-0.00002081,286.093,373.162,10.070,0.468781
7120,359.99996099,-0.00003458,569.678,461.320,8.740,1.595769
7139,359.99998671,-0.00000530,405.075,273.907,8.040,3.040675
7145,0.00001551,-0.00002071,220.745,372.545,7.900,3.459155
7171,0.00002119,-0.00001493,184.372,335.556,9.050,1.199416
7192,0.00000241,-0.00001146,304.588,313.362,7.180,6.713825
7232,359.99998565,-0.00000694,411.857,284.387,7.230,6.411653
7238,359.99998459,0.00000636,418.638,199.312,11.250,0.158114
7246,359.99996031,-0.00000539,573.994,274.523,9.450,0.829793
7247,359.99996002,-0.00000405,575.843,265.893,7.130,7.030238
7249,359.99995954,0.00002138,578.925,103.139,8.830,1.468825
7253,359.99998931,-0.00001050,388.430,307.197,6.920,8.530412
7257,359.99997409,-0.00001869,485.836,359.599,9.550,0.756781
7260,359.99995579,-0.00000636,602.968,280.688,9.590,0.729407
7259,359.99997698,-0.00001223,467.341,318.294,8.350,2.285441
7301,359.99996763,0.00000183,527.140,228.287,9.410,0.860934
7314,359.99999066,-0.00002678,379.799,411.384,7.970,3.243172
7416,359.99997409,0.00001474,485.836,145.677,11.310,0.149613
7418,0.00002553,-0.00000376,156.630,264.043,8.570,1.866251
7423,359.99997139,-0.00001676,503.097,347.269,10.550,0.301280
7453,359.99997640,0.00000067,471.040,235.685,9.340,0.918269
7455,359.99999181,-0.00000790,372.402,290.552,9.670,0.677595
7478,359.99997765,-0.00003400,463.025,457.621,9.210,1.035071
7495,359.99999229,0.00001185,369.319,164.172,9.660,0.683864
7501,359.99998343,-0.00002466,426.036,397.821,8.210,2.599980
7508,359.99998796,-0.00003005,397.061,432.345,9.530,0.770850
7511,0.00001782,-0.00002668,205.950,410.767,7.420,5.382326
7517,359.99999875,-0.00003574,328.014,468.717,7.150,6.901921
7521,359.99998170,-0.00001618,437.133,343.570,8.190,2.648317
7548,0.00000067,-0.00002707,315.685,413.233,9.240,1.006862
7559,0.00002061,-0.00003371,188.071,455.771,7.250,6.294627
7575,0.00000934,0.00002389,260.201,87.111,9.380,0.885054
7577,359.99998786,-0.00003709,397.678,477.348,8.690,1.651165
7581,0.00004518,-0.00000443,30.867,268.358,8.370,2.243727
7593,359.99998690,0.00000568,403.843,203.627,6.490,12.675643
7598,359.99999085,-0.00000376,378.566,264.043,8.720,1.625436
7608,0.00002678,0.00003458,148.616,18.680,9.160,1.083852
7635,0.00000000,0.00000000,320.000,240.000,11.240,0.159577
7640,359.99999172,0.00000183,373.018,228.287,8.690,1.670975
7641,359.99997322,-0.00000934,491.384,299.799,9.690,0.665227
7647,0.00002688,-0.00002919,148.000,426.796,10.580,0.293069
7665,359.99997467,0.00000848,482.137,185.749,8.930,1.339584
7681,359.99996686,-0.00000655,532.072,281.921,10.670,0.269755
7697,359.99998526,-0.00000328,414.323,260.961,6.880,8.850545
7707,359.99998391,-0.00001464,422.954,333.706,9.250,0.997631
7720,359.99998680,0.00002013,404.459,111.154,8.520,1.954204
7721,0.00004614,-0.00001223,24.702,318.294,6.550,11.994165
7745,359.99998738,-0.00000318,400.760,260.344,7.400,5.482391
7752,0.00003506,-0.00000019,95.598,241.233,10.210,0.412069
7755,359.99998796,0.00000520,397.061,206.710,7.970,3.243172
7768,359.99997833,0.00001031,458.710,174.036,9.270,0.979422
7769,0.00003391,0.00003526,102.996,14.365,9.400,0.868900
7780,359.99995550,0.00001252,604.818,159.856,10.360,0.358897
7795,359.99997024,-0.00002370,510.495,391.656,8.710,1.640476
7811,0.00001031,0.00001397,254.036,150.609,8.960,1.303077
7820,0.00002023,-0.00002042,190.537,370.696,7.560,4.731186
7845,359.99998362,0.00001060,424.803,172.186,8.260,2.482962
7848,359.99996889,0.00000511,519.126,207.326,9.210,1.035071
7851,359.99999306,-0.00000992,364.387,303.498,9.060,1.188420
7878,359.99997178,-0.00000144,500.631,249.247,10.350,0.362218
7900,0.00001435,-0.00002110,228.143,375.011,8.950,1.315134
7912,0.00003073,-0.00002793,123.340,418.782,11.860,0.090151
7927,0.00002504,-0.00002649,159.713,409.534,9.070,1.177525
7936,359.99997447,-0.00002485,483.370,399.054,9.260,0.988485
7944,359.99998276,-0.00001532,430.352,338.022,7.210,6.530854
7964,0.00000270,-0.00003092,302.738,437.893,8.380,2.223156
7970,359.99999865,-0.00002543,328.631,402.753,9.410,0.860934
7972,0.00003025,-0.00000636,126.422,280.688,8.490,2.008954
8003,0.00002630,-0.00002447,151.698,396.588,9.170,1.073915
8025,0.00000790,-0.00002976,269.448,430.495,8.870,1.415696
8057,359.99997881,0.00001339,455.628,154.308,7.570,4.687810
8064,0.00004710,0.00002196,18.537,99.440,7.570,4.687810
8066,0.00004132,-0.00003391,55.526,457.004,6.760,9.884848
8074,359.99999403,0.00000616,358.222,200.545,9.550,0.756781
8093,359.99995222,-0.00001223,625.779,318.294,7.430,5.332981
8105,359.99997621,0.00000337,472.273,218.423,7.840,3.655695
8106,359.99999181,-0.00000857,372.402,294.868,7.310,5.956210
8118,359.99996118,-0.00000597,568.445,278.222,8.270,2.460198
8125,359.99997428,0.00001031,484.603,174.036,10.660,0.272251
8136,359.99996946,-0.00000616,515.427,279.455,8.790,1.523947
8154,359.99998623,-0.00000241,408.158,255.412,10.400,0.345915
8180,359.99997158,-0.00000135,501.864,248.631,8.200,2.624037
8182,359.99998700,-0.00001878,403.226,360.215,9.890,0.553312
8200,359.99999624,-0.00002803,344.043,419.398,8.380,2.223156
8223,359.99995550,-0.00002129,604.818,376.244,9.600,0.722720
8234,359.99998170,0.00000385,437.133,215.340,8.460,2.065238
8235,359.99999066,-0.00001705,379.799,349.119,8.700,1.655656
8242,359.99999306,-0.00002427,364.387,395.355,8.840,1.455359
8246,359.99998025,-0.00000588,446.380,277.606,9.290,0.961546
8255,359.99999933,-0.00000385,324.315,264.660,10.010,0.495416
8260,359.99998401,-0.00001869,422.337,359.599,8.480,2.027543
8261,0.00003304,-0.00001127,108.544,312.129,10.420,0.339602
8280,359.99995511,0.00002427,607.284,84.645,8.410,2.162569
8294,359.99997813,-0.00002572,459.943,404.603,10.950,0.208435
8297,359.99997409,-0.00001050,485.836,307.197,8.480,2.027543
8305,359.99999701,-0.00003082,339.111,437.277,9.530,0.770850
8308,359.99996580,-0.00002716,538.854,413.850,8.010,3.125863
8312,0.00001194,0.00001859,243.555,121.018,10.430,0.336488
8313,0.00002591,-0.00000395,154.164,265.276,9.540,0.763783
8315,0.00000270,-0.00001358,302.738,326.925,11.310,0.149613
8325,359.99997601,-0.00002736,473.506,415.083,9.090,1.156032
8341,359.99997756,-0.00001849,463.642,358.366,7.790,3.827983
8350,0.00004479,-0.00002495,33.333,399.671,8.820,1.482416
8359,359.99996166,0.00002678,565.363,68.616,9.250,0.997631
8415,0.00001088,-0.00000597,250.337,278.222,7.430,5.332981
8444,359.99996234,0.00003660,561.047,5.734,8.760,1.566643
8450,359.99998478,-0.00001512,417.405,336.789,10.960,0.206524
8452,0.00000703,-0.00001917,274.996,362.681,9.490,0.799779
8470,0.00001927,0.00001975,196.702,113.620,12.090,0.072941
8474,359.99998526,0.00000915,414.323,181.434,9.760,0.623692
8478,359.99996725,0.00000694,529.606,195.613,8.600,1.815390
8487,359.99997919,-0.00001281,453.162,321.993,9.580,0.736156
8502,0.00000164,-0.00001339,309.520,325.692,9.730,0.641165
8503,359.99998892,-0.00003535,390.896,466.251,9.010,1.244429
8505,0.00002379,-0.00000925,167.727,299.183,9.650,0.690192
8515,359.99999942,-0.00003737,323.699,479.198,8.200,1.637666
8538,0.00000000,0.00000000,320.000,240.000,10.690,0.264832
8546,359.99998131,0.00001994,439.599,112.387,9.840,0.579389
8585,359.99997207,-0.00001869,498.782,359.599,9.890,0.553312
8586,0.00002601,-0.00002909,153.548,426.180,7.780,3.863403
8595,359.99997669,0.00003082,469.190,42.723,9.100,1.145434
8601,359.99997833,0.00001011,458.710,175.269,9.260,0.988485
8604,359.99997447,-0.00002822,483.370,420.631,8.590,1.832188
8614,0.00002765,-0.00002196,143.068,380.560,10.590,0.290382
8626,359.99998651,-0.00003179,406.308,443.441,6.540,12.105145
8656,0.00001137,-0.00002514,247.254,400.904,8.120,2.824685
8659,359.99998382,-0.00003362,423.570,455.155,9.460,0.822186
8665,359.99996137,-0.00002399,567.212,393.506,8.720,1.625436
8677,359.99997370,-0.00002283,488.302,386.108,9.090,1.156032
8685,359.99996763,-0.00001435,527.140,331.857,8.160,2.722513
8693,359.99996792,0.00000173,525.291,228.903,9.740,0.635287
8696,0.00001609,-0.00001541,217.046,338.638,9.080,1.166729
8713,0.00000000,0.00000000,320.000,240.000,10.500,0.315479
8716,359.99997756,-0.00000703,463.642,285.004,9.950,0.523564
8725,0.00001541,0.00002090,221.362,106.222,9.380,0.885054
8738,359.99997341,-0.00000992,490.151,303.498,7.930,3.364883
8760,359.99998016,-0.00001609,446.997,342.954,9.030,1.221715
8772,0.00000144,-0.00002100,310.753,374.395,9.900,0.548239
8781,0.00000000,0.00000000,320.000,240.000,9.260,0.988485
8822,359.99997756,0.00000828,463.642,186.982,9.350,0.909850
8873,0.00004287,-0.00001166,45.662,314.595,9.600,0.722720
8876,359.99997264,-0.00001060,495.083,307.814,8.970,1.291130
8907,359.99998517,-0.00002485,414.939,399.054,9.320,0.935341
8929,0.00001002,-0.00001300,255.885,323.226,6.820,9.353411
8934,359.99998767,-0.00001570,398.911,340.488,7.410,5.432128
8964,359.99999239,0.00003477,368.703,17.447,8.650,1.733684
8980,0.00001792,-0.00001647,205.333,345.420,7.060,7.498424
9017,359.99998488,-0.00002601,416.789,406.452,9.810,0.595621
9020,0.00002659,0.00000491,149.849,208.559,9.230,1.016179
9042,359.99999499,-0.00001127,352.057,312.129,7.240,6.352871
9045,0.00000713,-0.00003082,274.380,437.277,6.980,8.071793
9048,359.99999856,-0.00001387,329.247,328.774,9.460,0.822186
9107,0.00000896,-0.00002890,262.667,424.947,9.550,0.756781
9115,0.00001907,-0.00002350,197.935,390.423,9.590,0.729407
9122,359.99997428,0.00001734,484.603,129.032,8.230,2.552525
9124,359.99997948,0.00000800,451.312,188.831,7.820,3.723660
9131,0.00002582,0.00001021,154.781,174.652,10.640,0.277313
9136,359.99999952,-0.00001127,323.082,312.129,8.780,1.538048
9144,0.00001069,-0.00002427,251.570,395.355,9.330,0.926766
9155,359.99997216,-0.00000578,498.165,276.989,8.890,1.389857
9162,0.00004123,-0.00002957,56.143,429.262,8.740,1.595769
9192,359.99995164,-0.00001676,629.478,347.269,8.620,1.782256
9195,359.99998786,0.00001898,397.678,118.552,9.990,0.504626
9196,359.99998709,0.00001108,402.610,169.104,10.440,0.333403
9211,0.00000135,-0.00001907,311.369,362.065,8.470,2.046303
9292,359.99999181,0.00000077,372.402,235.068,10.440,0.333403
9302,359.99997727,0.00000983,465.491,177.118,8.920,1.351979
9314,359.99998334,-0.00000934,426.653,299.799,7.290,6.066944
9342,359.99997582,0.00003622,474.739,8.200,8.280,2.437642
9345,359.99996725,-0.00003082,529.606,437.277,10.690,0.264832
9368,0.00000328,0.00003699,299.039,3.268,7.090,7.294071
9374,0.00004470,0.00001021,33.949,174.652,7.160,6.838644
9387,359.99995261,0.00001898,623.313,118.552,8.720,1.625436
9402,0.00004248,-0.00001011,48.128,304.731,9.290,0.961546
9420,0.00000790,0.00000347,269.448,217.806,10.350,0.362218
9421,359.99996243,0.00002716,560.431,66.150,9.170,1.073915
9429,0.00000000,0.00000000,320.000,240.000,11.770,0.097942
9431,0.00003632,-0.00002312,87.584,387.957,7.970,3.243172
9436,359.99999326,-0.00003044,363.154,434.811,8.670,1.702041
9441,0.00000549,0.00000857,284.860,185.132,8.260,2.482962
9450,359.99998073,-0.00002659,443.298,410.151,9.480,0.807179
9455,359.99998382,0.00001715,423.570,130.265,9.530,0.770850
9460,359.99999451,-0.00003612,355.140,471.183,8.110,2.850821
9461,359.99998179,-0.00002408,436.516,394.122,8.860,1.428795
9470,0.00003593,0.00001888,90.050,119.168,6.540,12.105145
9483,0.00004633,0.00001214,23.469,162.322,9.540,0.763783
9484,0.00003208,-0.00000665,114.709,282.538,9.080,1.166729
9498,359.99999345,0.00000607,361.921,201.161,9.220,1.025581
9522,0.00001406,-0.00003208,229.993,445.291,8.060,2.985176
9538,359.99998073,-0.00000790,443.298,290.552,8.080,2.930691
9556,0.00001166,-0.00003737,245.405,479.198,8.710,1.023824
9573,359.99999056,-0.00001878,380.416,360.215,5.590,29.038221
9575,359.99996474,-0.00002765,545.635,416.932,9.350,0.909850
9582,0.00000289,-0.00003304,301.505,451.456,8.110,2.850821
9615,359.99996985,-0.00000973,512.961,302.265,7.920,3.396018
9635,359.99998594,-0.00000270,410.007,257.262,7.530,4.863736
9645,0.00001503,-0.00000193,223.828,252.330,8.950,1.315134
9689,0.00000915,-0.00001869,261.434,359.599,9.330,0.926766
9700,359.99997939,-0.00001734,451.929,350.968,8.250,2.505936
9702,359.99999422,-0.00002793,356.989,418.782,9.400,0.868900
9703,359.99997110,-0.00002476,504.947,398.438,9.600,0.722720
9717,0.00003304,-0.00001965,108.544,365.764,9.800,0.601132
9720,359.99999306,-0.00001849,364.387,358.366,7.100,7.227199
9736,359.99995627,-0.00000029,599.886,241.849,8.910,1.364489
9757,0.00001984,0.00002100,193.003,105.605,7.810,3.758114
9759,359.99997129,0.00001474,503.714,145.677,8.480,2.027543
9765,359.99999123,-0.00001435,376.101,331.857,8.300,2.393150
9802,359.99995290,0.00002321,621.463,91.426,7.490,5.046264
9804,0.00000761,-0.00000983,271.297,302.882,10.350,0.362218
9817,359.99999740,-0.00001002,336.645,304.115,7.980,3.213439
9822,359.99996301,-0.00000029,556.732,241.849,7.900,3.459155
9826,359.99999798,-0.00003054,332.946,435.427,9.020,1.233020
9834,359.99997303,-0.00002553,492.617,403.370,8.860,1.428795
9854,359.99995945,-0.00002976,579.542,430.495,8.530,1.936288
9867,0.00000000,0.00000000,320.000,240.000,10.230,0.404548
9886,359.99999412,-0.00001541,357.606,338.638,8.610,1.798747
9905,0.00002822,-0.00000135,139.369,248.631,8.450,2.084347
9906,359.99998545,0.00001329,413.090,154.925,8.800,1.509976
9909,359.99995675,0.00001792,596.804,125.333,9.080,1.166729
9928,359.99999239,-0.00003304,368.703,451.456,9.360,0.901509
9935,359.99998921,-0.00001840,389.047,357.749,8.550,1.900947
9936,0.00000405,-0.00001397,294.107,329.391,9.410,0.860934
9959,359.99997476,0.00000385,481.520,215.340,9.180,1.064070
9962,0.00003160,-0.00001069,117.792,308.430,9.530,0.770850
9980,0.00001772,-0.00002533,206.566,402.137,7.850,3.622180
9984,359.99998237,-0.00001609,432.818,342.954,9.550,0.756781
9990,359.99999210,-0.00001570,370.552,340.488,5.660,27.225133
9992,0.00000809,-0.00003439,268.215,460.087,9.290,0.961546
9997,0.00001445,-0.00003160,227.527,442.208,7.620,4.476824
10011,359.99998728,-0.00002890,401.377,424.947,9.140,1.104002
10020,359.99995791,0.00002938,589.406,51.971,8.600,1.815390
10021,0.00003959,-0.00001792,66.623,354.667,8.480,2.027543
10024,359.99998806,-0.00001031,396.445,305.964,9.000,1.255943
10034,359.99997534,-0.00000578,477.821,276.989,9.560,0.749842
10044,359.99997062,0.00001156,508.029,166.021,8.800,1.509976
10055,359.99999942,-0.00002476,323.699,398.438,8.640,1.749726
10060,359.99999807,-0.00000202,332.330,252.946,8.820,1.482416
10077,359.99999798,-0.00000019,332.946,241.233,8.310,2.371210
10078,0.00001281,-0.00000433,238.007,267.742,8.500,1.990536
10101,0.00000944,-0.00001849,259.584,358.366,8.190,2.648317
10104,0.00002659,-0.00003603,149.849,470.567,8.840,1.455359
10113,359.99995241,-0.00000096,624.546,246.165,8.220,2.576143
10126,0.00000154,0.00001936,310.136,116.086,8.040,3.040675
10136,0.00001724,-0.00003458,209.648,461.320,9.300,0.952730
10147,0.00000212,-0.00001377,306.437,328.158,9.790,0.606694
10173,359.99999364,-0.00001715,360.688,349.735,9.270,0.979422
