id,x,y,area,peak,snr
1786,478.926713,147.563710,49,3.442138,1.208
1787,524.960125,287.379454,49,4.409073,1.208
1788,273.599992,280.687921,49,3.423299,1.208
1789,524.623253,156.442364,49,3.442138,1.208
1790,353.000000,43.000000,49,3.437524,1.208
1791,219.000000,100.000000,49,4.427528,1.208
1792,327.553213,68.787381,49,3.431373,1.208
1793,29.927547,12.946860,49,3.440600,1.208
1794,293.871157,194.005871,49,5.433295,1.208
1795,519.234936,290.617398,49,6.429066,1.207
1796,232.466396,105.513622,49,4.439831,1.207
1797,116.000000,52.000000,49,3.466744,1.207
1798,136.377983,440.335212,49,3.434448,1.207
1799,639.000000,141.000000,28,3.432910,1.207
1800,178.788905,281.840238,49,3.400615,1.207
1801,271.512338,307.281217,49,3.425990,1.207
1802,110.820687,212.113791,49,3.420607,1.207
1803,465.629956,390.665388,49,4.419454,1.207
1804,320.312096,158.159045,49,4.437524,1.207
1805,451.143331,230.147863,49,4.425990,1.207
1806,134.957464,194.337957,49,2.462899,1.207
1807,98.354664,260.273480,49,3.372934,1.207
1808,82.565572,410.684925,49,5.445982,1.207
1809,161.000000,115.000000,49,3.454441,1.207
1810,149.791950,197.286455,49,3.461746,1.207
1811,485.949080,344.253125,49,4.419070,1.207
1812,424.412379,134.218852,49,4.403691,1.207
1813,561.704967,409.249878,49,4.419454,1.206
1814,150.593478,76.200857,49,3.437140,1.206
1815,452.272727,186.850990,49,2.467512,1.206
1816,482.638084,311.885895,49,2.443676,1.206
1817,156.750559,249.653697,49,6.429835,1.206
1818,555.000000,309.000000,49,2.435602,1.206
1819,332.220226,472.874743,49,3.465206,1.206
1820,523.000000,45.000000,49,3.404844,1.206
1821,466.762146,334.851413,49,5.421761,1.206
1822,197.693011,18.782168,49,3.453672,1.206
1823,626.760708,116.623651,49,3.444060,1.206
1824,56.219458,257.573277,49,3.434064,1.206
1825,468.881111,427.434834,49,3.407536,1.206
1826,569.170490,339.870474,49,4.437524,1.206
1827,207.000000,118.000000,49,3.448289,1.206
1828,52.110926,99.322640,49,4.444444,1.205
1829,337.367706,393.562877,49,3.440215,1.205
1830,450.827129,418.913208,49,4.423683,1.205
1831,506.326030,184.748904,49,3.455978,1.205
1832,6.000000,373.000000,49,5.460977,1.205
1833,332.540344,4.349166,49,3.415994,1.205
1834,529.140876,311.151314,49,3.456363,1.205
1835,172.778382,162.821927,49,4.429835,1.205
1836,420.000000,172.000000,49,3.415225,1.204
1837,410.000000,286.000000,49,2.458285,1.204
1838,454.772565,35.747973,49,3.414072,1.204
1839,355.000000,0.000000,28,3.411765,1.204
1840,237.031366,302.563835,49,3.412534,1.204
1841,510.075486,200.054077,49,3.435602,1.204
1842,540.139286,34.980326,49,3.399462,1.204
1843,153.219168,439.234442,49,2.433679,1.204
1844,570.357819,366.541750,49,2.481353,1.203
1845,417.000000,445.000000,49,2.434064,1.203
1846,477.000000,35.000000,49,2.446367,1.203
1847,264.462163,275.158859,49,4.419839,1.203
1848,204.000000,152.000000,49,4.416378,1.203
1849,263.679193,37.413071,49,3.432910,1.203
1850,468.000000,99.000000,49,4.432910,1.203
1851,626.476986,108.592991,49,3.455978,1.203
1852,52.331525,63.007139,49,3.455210,1.203
1853,40.188092,404.099968,49,4.435986,1.203
1854,261.000000,477.000000,42,3.395617,1.203
1855,547.000000,126.000000,49,4.487505,1.202
1856,76.000000,373.000000,49,2.467512,1.202
1857,463.711141,105.140213,49,3.427912,1.202
1858,474.025237,142.072901,49,3.425221,1.202
1859,383.790415,377.216106,49,4.443291,1.202
1860,247.688478,39.434364,49,2.429066,1.202
1861,100.950723,158.260839,49,3.440600,1.202
1862,560.000000,88.000000,49,5.461746,1.202
1863,485.000000,357.000000,49,4.414072,1.202
1864,48.162744,177.798696,49,3.407536,1.202
1865,262.847117,212.201208,49,4.420223,1.202
1866,630.298424,410.646545,49,3.469050,1.201
1867,129.000000,62.000000,49,3.444444,1.201
1868,590.610130,125.889281,49,3.462899,1.201
1869,202.838811,135.712920,49,2.455978,1.201
1870,326.936222,53.741648,49,3.440600,1.200
1871,454.765074,23.386656,49,3.468281,1.200
1872,307.964939,59.921841,49,2.441369,1.200
1873,532.635667,434.871791,49,4.423683,1.200
1874,363.000000,0.000000,28,1.453672,1.200
1875,370.047811,200.986811,49,5.457516,1.200
1876,259.551621,134.898182,49,4.457132,1.200
1877,569.595003,420.503808,49,4.425221,1.200
1878,103.161550,408.866374,49,5.443676,1.200
1879,491.531986,134.782293,49,4.452518,1.199
1880,538.251253,385.297446,49,4.410996,1.199
1881,396.393198,96.969697,49,2.454825,1.199
1882,427.125727,446.358183,49,3.429066,1.199
1883,267.000000,472.000000,49,3.395233,1.199
1884,190.000000,19.000000,49,2.443291,1.199
1885,583.000000,1.000000,35,4.445982,1.199
1886,173.000000,147.000000,49,4.451365,1.199
1887,392.760097,22.039947,49,4.464437,1.199
1888,131.368805,472.117670,49,4.413687,1.199
1889,580.585045,218.614893,49,3.470588,1.198
1890,46.006459,183.867825,49,3.401000,1.198
1891,61.648360,441.452785,49,5.427528,1.198
1892,199.908293,364.235551,49,4.462130,1.198
1893,543.991607,441.553464,49,3.428681,1.198
1894,142.204160,60.236828,49,2.441753,1.198
1895,77.036441,197.280140,49,2.465975,1.198
1896,281.638307,29.274342,49,4.410227,1.198
1897,129.050656,445.229714,49,3.402537,1.198
1898,455.000000,398.000000,49,3.432910,1.198
1899,12.413090,192.031529,49,3.420223,1.198
1900,270.948348,370.749857,49,3.401769,1.198
1901,161.987447,219.585774,49,3.450980,1.198
1902,256.641749,372.679227,49,5.430604,1.198
1903,321.000000,56.000000,49,3.427528,1.198
1904,615.613570,348.693976,49,2.421376,1.198
1905,541.151576,113.813491,49,3.486351,1.198
1906,452.457884,289.752372,49,3.467128,1.198
1907,217.000000,434.000000,49,3.412534,1.197
1908,637.950471,207.440915,28,1.451749,1.197
1909,295.408643,25.343049,49,6.410227,1.197
1910,429.288434,85.130204,49,4.403691,1.197
1911,394.889597,299.779196,49,2.440215,1.197
1912,432.704722,230.199609,49,4.417147,1.197
1913,341.646117,149.419765,49,4.429450,1.197
1914,340.000000,181.000000,49,2.438293,1.197
1915,442.556109,34.349896,49,5.423299,1.197
1916,607.099730,221.079040,49,4.449058,1.197
1917,87.121593,90.647448,49,3.415994,1.197
1918,36.000000,178.000000,49,4.405613,1.197
1919,532.655197,355.924179,49,3.446367,1.197
1920,478.912731,307.954969,49,3.431373,1.196
1921,545.000000,147.000000,49,3.434064,1.196
1922,24.000000,388.000000,49,2.448289,1.196
1923,354.000000,105.000000,49,3.447905,1.196
1924,171.739452,329.667855,49,4.453672,1.196
1925,603.168356,113.519208,49,4.450211,1.196
1926,587.443825,188.868262,49,3.446751,1.196
1927,315.830603,330.798235,49,4.438677,1.196
1928,233.768183,233.844034,49,3.434448,1.195
1929,545.000000,339.000000,49,2.465590,1.195
1930,317.000000,416.000000,49,2.403691,1.195
1931,64.706866,77.349460,49,4.437908,1.195
1932,610.179320,125.284077,49,3.436371,1.195
1933,158.204496,455.001729,49,3.392541,1.195
1934,173.318063,65.090750,49,5.447905,1.195
1935,86.531065,262.148429,49,4.384468,1.194
1936,150.995531,188.142876,49,5.466359,1.194
1937,340.126886,189.055432,49,3.427528,1.194
1938,627.641307,167.056329,28,2.443676,1.194
1939,162.750982,185.432457,49,3.449058,1.194
1940,113.000000,457.000000,49,3.449058,1.193
1941,603.348432,190.449425,49,4.433679,1.193
1942,431.116683,85.651156,49,4.397539,1.193
1943,103.000000,115.000000,49,2.427143,1.193
1944,137.076747,278.480289,49,3.448289,1.193
1945,626.761031,44.912840,49,4.475586,1.193
1946,374.664540,482.829644,28,2.437524,1.193
1947,260.512036,473.689655,49,2.402153,1.193
1948,75.506859,66.073863,49,4.447905,1.193
1949,144.937898,73.864995,49,3.415994,1.192
1950,409.729115,170.078674,49,3.425221,1.192
1951,243.044613,431.224419,49,3.429835,1.192
1952,311.146954,167.458763,49,4.418685,1.192
1953,341.690903,147.888365,49,6.443291,1.192
1954,590.307900,178.588347,49,3.437908,1.192
1955,490.257163,108.190530,49,3.439831,1.192
1956,208.789301,141.161241,49,4.416378,1.192
1957,367.625254,127.914646,49,2.446367,1.192
1958,395.657354,407.116133,49,3.464821,1.191
1959,421.737971,295.104424,49,4.462130,1.191
1960,552.873987,472.298487,49,4.430219,1.191
1961,530.414339,374.430345,49,2.426374,1.191
1962,229.000000,342.000000,49,5.437140,1.191
1963,60.315840,166.224297,49,3.404844,1.191
1964,546.525969,475.971448,49,3.420223,1.191
1965,413.000000,431.000000,49,3.424837,1.190
1966,606.012386,407.242106,49,3.452134,1.190
1967,610.123240,220.848934,49,4.436755,1.190
1968,230.904246,169.304912,49,4.429450,1.190
1969,49.639793,108.070804,49,4.443676,1.190
1970,289.065675,375.566490,49,3.417147,1.190
1971,421.193227,103.625771,49,3.421376,1.190
1972,108.901328,-4.092494,28,3.448674,1.190
1973,464.000000,38.000000,49,3.422530,1.190
1974,382.723489,350.366584,49,3.434064,1.190
1975,632.632283,157.629723,49,3.439062,1.190
1976,47.029829,386.251013,49,4.449827,1.190
1977,240.411545,44.031853,49,2.431757,1.189
1978,92.477962,240.146876,49,4.370242,1.189
1979,253.601742,384.113788,49,3.443291,1.189
1980,521.000000,342.000000,49,4.432526,1.189
1981,79.022348,387.006936,49,2.467897,1.189
1982,579.000000,457.000000,49,2.435602,1.189
1983,95.291163,165.582519,49,6.445982,1.189
1984,189.000000,287.000000,49,4.397539,1.189
1985,490.285977,438.374490,49,4.378316,1.189
1986,119.487524,224.710030,49,5.368704,1.188
1987,460.392904,416.822349,49,6.425221,1.188
1988,208.654084,258.226777,49,5.423683,1.188
1989,144.439043,469.374755,49,4.387543,1.188
1990,467.768921,12.646606,49,5.447136,1.188
1991,482.000000,228.000000,49,2.449827,1.188
1992,269.680718,338.230237,49,2.448674,1.188
1993,93.854377,402.733576,49,3.456747,1.188
1994,143.000000,178.000000,49,4.444060,1.188
1995,291.000000,62.000000,49,2.435217,1.188
1996,404.000000,291.000000,49,3.430604,1.188
1997,245.805656,85.045323,49,3.440215,1.187
1998,318.000000,306.000000,49,2.471742,1.187
1999,532.401146,442.301423,49,3.427912,1.187
2000,113.000000,23.000000,49,3.454056,1.187
2001,432.539463,377.347725,49,3.509035,1.187
2002,217.000000,429.000000,49,3.420607,1.187
2003,570.217044,259.540232,49,3.457901,1.187
2004,592.000000,8.000000,49,4.454825,1.187
2005,100.688148,414.066865,49,3.441753,1.187
2006,593.000000,225.000000,49,3.465206,1.187
2007,51.624453,437.695747,49,3.442522,1.186
2008,0.123270,465.291994,42,3.476355,1.186
2009,278.431917,52.476330,49,3.420992,1.186
2010,368.886448,329.228035,49,3.403306,1.186
2011,251.594158,372.139008,49,3.425606,1.186
2012,92.518955,148.750475,49,4.431373,1.186
2013,20.482813,202.639523,49,3.430988,1.186
2014,205.000000,310.000000,49,3.418301,1.186
2015,137.073150,14.276730,49,5.456363,1.186
2016,7.812535,9.256208,49,2.474817,1.186
2017,9.427932,62.861914,49,5.402922,1.186
2018,30.000000,318.000000,49,2.481353,1.186
2019,261.222663,233.511612,49,3.412149,1.185
2020,560.697598,309.755860,49,3.451365,1.185
2021,502.957115,135.800966,49,3.440600,1.185
2022,185.321706,433.017196,49,4.410996,1.185
2023,83.248553,133.733762,49,2.425990,1.185
2024,9.000000,106.000000,49,3.379469,1.185
2025,287.000000,65.000000,49,3.434833,1.185
2026,11.392552,357.109998,49,3.460592,1.185
2027,539.000000,128.000000,49,3.478278,1.185
2028,683.250813,-468.647780,49,3.432141,1.185
2029,537.888008,377.895934,49,4.420607,1.185
2030,350.936838,132.061408,49,3.420607,1.185
2031,244.827604,346.761439,49,3.442138,1.185
2032,374.000000,435.000000,49,4.445213,1.184
2033,324.800334,18.595996,49,4.400231,1.184
2034,418.668700,186.022978,49,4.432526,1.184
2035,604.852279,35.900917,49,4.444060,1.184
2036,144.926282,367.524439,49,2.454441,1.184
2037,567.878324,284.173247,49,3.447905,1.184
2038,634.053561,0.827084,28,5.401769,1.184
2039,493.234704,226.087080,49,4.455210,1.184
2040,560.839368,145.153799,49,2.447136,1.184
2041,327.857484,147.154828,49,2.418301,1.184
2042,240.237844,254.970491,49,4.441753,1.183
2043,156.679976,232.219454,49,3.414840,1.183
2044,485.815260,414.117847,49,3.431757,1.183
2045,168.367970,271.439427,49,3.430988,1.183
2046,116.000000,351.000000,49,3.445982,1.183
2047,599.854977,214.014949,49,3.453672,1.182
2048,610.577879,78.345645,49,5.483660,1.182
2049,188.000000,253.000000,49,4.397539,1.182
2050,249.000000,55.000000,49,2.451749,1.182
2051,341.254940,31.686859,49,3.419839,1.182
2052,1.244770,284.382328,42,3.459439,1.182
2053,515.507934,301.791677,49,3.407536,1.181
2054,25.000000,119.000000,49,4.411765,1.181
2055,547.000000,192.000000,49,5.469819,1.181
2056,318.711552,301.777208,49,2.473664,1.181
2057,177.000000,397.000000,49,3.419070,1.181
2058,269.728949,456.307543,49,3.411380,1.181
2059,171.054236,42.672932,49,3.415225,1.181
2060,118.340356,218.919855,49,4.386774,1.181
2061,340.007011,411.395254,49,4.414072,1.181
2062,568.557216,307.367962,49,4.456363,1.181
2063,390.483260,167.303716,49,3.428681,1.181
2064,363.998299,91.254594,49,3.450211,1.181
2065,500.568029,20.885648,49,3.449058,1.181
2066,34.215004,305.047791,49,4.474817,1.181
2067,265.468917,259.722606,49,2.445213,1.180
2068,254.398910,384.488244,49,4.435986,1.180
2069,560.899814,12.590596,49,3.427143,1.180
2070,173.553533,326.188661,49,3.457132,1.180
2071,220.344724,300.954186,49,3.430988,1.180
2072,102.337886,13.291057,49,3.434064,1.180
2073,163.024404,192.823955,49,3.461361,1.180
2074,458.635239,89.890416,49,2.424068,1.180
2075,249.385802,225.465299,49,5.419839,1.180
2076,50.733940,428.787405,49,3.436371,1.179
2077,445.252307,393.292030,49,4.425990,1.179
2078,145.533944,215.234980,49,3.412918,1.179
2079,187.371274,156.636967,49,3.454441,1.179
2080,556.984492,198.131842,49,5.477893,1.179
2081,523.868883,421.466254,49,2.415994,1.179
2082,270.798701,350.839868,49,3.436371,1.179
2083,462.024420,50.776347,49,4.426374,1.179
2084,107.000000,190.000000,49,3.467512,1.179
2085,298.577178,428.413702,49,3.421376,1.179
2086,53.778426,235.742202,49,4.470973,1.179
2087,74.295701,160.213455,49,3.414840,1.179
2088,319.215632,110.226925,49,2.402153,1.179
2089,144.876754,457.798694,49,4.389081,1.178
2090,373.453573,346.440242,49,3.423299,1.178
2091,358.682489,384.024279,49,4.419839,1.178
2092,525.529298,217.033087,49,3.469050,1.178
2093,380.288894,369.714732,49,3.417916,1.178
2094,579.000000,271.000000,49,4.455978,1.178
2095,465.000000,165.000000,49,3.431757,1.177
2096,544.000000,239.000000,49,3.465590,1.177
2097,452.051318,278.910902,49,3.450596,1.177
2098,257.000000,156.000000,49,3.447136,1.177
2099,358.307857,300.018919,49,3.418301,1.177
2100,123.196652,330.388837,49,5.427143,1.177
2101,546.000000,455.000000,49,2.433295,1.177
2102,242.819977,389.647143,49,4.449443,1.176
2103,126.539470,210.665776,49,3.423683,1.176
2104,364.594142,384.914296,49,3.422914,1.176
2105,410.611337,350.472108,49,3.417916,1.176
2106,346.338662,133.657564,49,3.416378,1.176
2107,422.827462,426.118606,49,3.430604,1.176
2108,531.000000,181.000000,49,5.462899,1.175
2109,619.000000,378.000000,49,4.462514,1.175
2110,535.000000,223.000000,49,4.470204,1.175
2111,497.932970,459.115014,49,5.416763,1.175
2112,516.000000,451.000000,49,2.415225,1.175
2113,628.708758,371.259674,49,4.444829,1.175
2114,194.774026,151.730473,49,4.439831,1.175
2115,182.287844,461.379269,49,4.429450,1.175
2116,193.993821,425.579939,49,4.436755,1.174
2117,39.459178,327.648919,49,2.455210,1.174
2118,126.000000,353.000000,49,3.432910,1.174
2119,498.356811,185.290772,49,4.411380,1.174
2120,304.000000,442.000000,49,3.383314,1.174
2121,266.000000,26.000000,49,3.425221,1.174
2122,517.908324,431.230769,49,2.406382,1.174
2123,227.787375,57.126232,49,3.449058,1.173
2124,47.548562,35.460177,49,2.450980,1.173
2125,75.591985,336.393676,49,5.434064,1.173
2126,73.834581,227.458645,49,3.453672,1.173
2127,306.461406,389.098985,49,3.418685,1.173
2128,482.440002,289.016296,49,4.415994,1.173
2129,414.000000,221.000000,49,2.444060,1.173
2130,196.000000,31.000000,49,3.437140,1.173
2131,553.392917,171.297848,49,4.455978,1.173
2132,549.326631,179.963797,49,2.462130,1.173
2133,635.000000,207.000000,49,3.428297,1.173
2134,506.955952,207.672337,49,3.438677,1.172
2135,304.033228,133.609880,49,3.422530,1.172
2136,42.845447,402.090763,49,4.417916,1.172
2137,388.165502,371.015399,49,5.449058,1.172
2138,95.000000,286.000000,49,2.426759,1.172
2139,639.000000,255.000000,28,3.420992,1.172
2140,602.001455,79.715497,49,3.480200,1.172
2141,428.000000,339.000000,49,4.460208,1.172
2142,399.088658,341.950456,49,3.432526,1.172
2143,170.106874,18.497584,49,3.434833,1.172
2144,364.447806,439.509480,49,4.440600,1.172
2145,581.736162,445.388059,49,3.433679,1.172
2146,302.000000,403.000000,49,6.447136,1.171
2147,435.000000,378.000000,49,4.475202,1.171
2148,526.850564,418.463710,49,3.398693,1.171
2149,10.238632,323.071030,49,2.456363,1.171
2150,588.780321,45.269167,49,2.444060,1.171
2151,177.000000,151.000000,49,3.457132,1.171
2152,526.000000,124.000000,49,3.442907,1.171
2153,57.000000,140.000000,49,4.428297,1.171
2154,191.000000,294.000000,49,3.418685,1.171
2155,501.921548,52.123961,49,3.454825,1.171
2156,112.937764,473.962639,49,4.447136,1.171
2157,179.000000,455.000000,49,6.442522,1.171
2158,288.500054,305.856564,49,4.453287,1.170
2159,630.000000,43.000000,49,4.482507,1.170
2160,39.949366,167.928319,49,4.417532,1.170
2161,260.902588,66.036226,49,3.440600,1.170
2162,64.000000,130.000000,49,2.426374,1.170
2163,383.204882,273.021232,49,3.442138,1.170
2164,16.014325,437.019748,49,4.431373,1.170
2165,602.116469,419.258416,49,5.410227,1.170
2166,544.020514,418.176420,49,3.425606,1.170
2167,246.517359,142.561303,49,4.460208,1.170
2168,299.000000,43.000000,49,4.425990,1.170
2169,389.847093,1.126388,35,2.456747,1.169
2170,246.494860,225.894945,49,5.419839,1.169
2171,492.088903,6.581226,49,3.450980,1.169
2172,185.000000,292.000000,49,4.400231,1.169
2173,504.312091,305.052113,49,3.411765,1.169
2174,284.220204,161.937755,49,2.441753,1.169
2175,558.000000,178.000000,49,3.437524,1.169
2176,567.940721,465.408880,49,2.420223,1.169
2177,298.727850,367.460518,49,2.428681,1.169
2178,54.455270,265.691912,49,3.445213,1.169
2179,2.516438,151.409118,28,2.409073,1.169
2180,535.655259,358.049662,49,3.460208,1.169
2181,272.000000,450.000000,49,3.432910,1.168
2182,-723.746548,635.149190,49,4.460208,1.168
2183,204.231832,389.738473,49,4.440984,1.168
2184,250.000000,10.000000,49,4.449443,1.168
2185,397.040541,333.380324,49,3.436371,1.168
2186,566.000000,384.000000,49,4.440600,1.168
2187,27.395784,242.189777,49,3.430604,1.167
2188,537.135886,-2.695121,49,4.435217,1.167
2189,8.448656,94.808694,49,4.389850,1.167
2190,77.546238,397.540939,49,2.467512,1.167
2191,409.454474,464.528385,49,2.431757,1.167
2192,119.653590,264.193993,49,4.415225,1.167
2193,455.540065,377.189993,49,2.430988,1.167
2194,294.000000,76.000000,49,4.457901,1.167
2195,568.000000,137.000000,49,3.446751,1.167
2196,410.784052,333.400694,49,2.471742,1.167
2197,89.854129,59.680559,49,4.463283,1.167
2198,311.558183,170.890410,49,3.435986,1.167
2199,394.021539,326.094690,49,3.415609,1.166
2200,20.367925,262.055234,49,2.406767,1.166
2201,64.000000,260.000000,49,2.450596,1.166
2202,247.000000,60.000000,49,3.439831,1.166
2203,219.000000,344.000000,49,3.454825,1.166
2204,588.000000,53.000000,49,4.433295,1.166
2205,112.000000,153.000000,49,2.460592,1.166
2206,317.872073,128.156316,49,3.403691,1.166
2207,538.000000,257.000000,49,5.463668,1.165
2208,597.000000,274.000000,49,3.420992,1.165
2209,239.672749,129.258937,49,2.449058,1.165
2210,72.174331,471.660466,49,3.441369,1.165
2211,426.742407,433.746276,49,3.440600,1.165
2212,391.716374,27.004874,49,2.460977,1.165
2213,464.000000,184.000000,49,3.437524,1.164
2214,434.000000,400.000000,49,3.453287,1.164
2215,223.687709,297.470362,49,2.419454,1.164
2216,443.403565,466.366811,49,2.439831,1.164
2217,238.665199,461.748631,49,3.414072,1.164
2218,392.829723,437.991108,49,3.454441,1.164
2219,299.000000,310.000000,49,4.480584,1.164
2220,506.000000,234.000000,49,4.464821,1.164
2221,309.000000,425.000000,49,3.411765,1.164
2222,505.952790,304.790625,49,2.427143,1.164
2223,619.573952,38.932891,49,4.466744,1.164
2224,78.055035,326.160678,49,3.426759,1.164
2225,200.530888,188.653658,49,4.444444,1.163
2226,217.756496,22.352262,49,5.454825,1.163
2227,396.553712,153.659563,49,3.434448,1.163
2228,179.000000,336.000000,49,2.457132,1.163
2229,486.000000,424.000000,49,4.402922,1.163
2230,630.534729,77.000009,49,3.409458,1.163
2231,24.024177,36.841103,28,3.443291,1.162
2232,526.000000,410.000000,49,5.415225,1.162
2233,27.000000,448.000000,49,2.474817,1.162
2234,72.000000,203.000000,49,2.472511,1.162
2235,558.000000,416.000000,49,3.416763,1.162
2236,91.147681,430.729600,49,3.419454,1.162
2237,257.027740,118.286650,49,3.455210,1.162
2238,584.315847,434.439842,49,2.425990,1.162
2239,573.680925,295.357295,49,3.467128,1.162
2240,493.983222,284.873920,49,5.451749,1.161
2241,538.000000,192.000000,49,3.463668,1.161
2242,34.000000,331.000000,49,3.479047,1.161
2243,608.953590,85.137116,49,4.470588,1.161
2244,143.253509,341.399064,49,3.425221,1.161
2245,387.785494,240.420955,49,4.439831,1.161
2246,607.629885,366.159226,49,2.477893,1.161
2247,14.376199,120.466040,49,3.389850,1.161
2248,161.497042,151.150302,49,4.431373,1.161
2249,219.000000,364.000000,49,3.470204,1.160
2250,144.190087,359.473240,49,4.443291,1.160
2251,520.872068,305.199513,49,3.413687,1.160
2252,463.588177,323.956595,49,4.435986,1.160
2253,504.990320,198.844019,49,4.445982,1.160
2254,505.000000,283.000000,49,3.444060,1.160
2255,545.000000,93.000000,49,3.487505,1.160
2256,1.402310,312.049398,28,2.491349,1.160
2257,209.000000,416.000000,49,3.426759,1.160
2258,166.000000,221.000000,49,5.451749,1.159
2259,184.892622,353.437343,49,4.442138,1.159
2260,631.103658,432.530711,49,3.453287,1.159
2261,163.000000,210.000000,49,4.459054,1.159
2262,571.274345,299.968899,49,4.456747,1.159
2263,418.000000,166.000000,49,4.424068,1.159
2264,126.600524,8.640909,49,5.456747,1.159
2265,558.000000,459.000000,49,3.424068,1.158
2266,445.056151,165.939417,49,2.435986,1.158
2267,130.349285,270.583883,49,3.446751,1.158
2268,221.198974,5.808727,49,1.449827,1.158
2269,588.109986,241.219844,49,2.450596,1.158
2270,204.981741,365.987420,49,3.469435,1.158
2271,193.232984,302.318116,49,3.427143,1.158
2272,283.000000,405.000000,49,2.431757,1.158
2273,622.000000,287.000000,49,4.394464,1.158
2274,221.000000,383.000000,49,3.445213,1.158
2275,275.000000,191.000000,49,5.448289,1.158
2276,520.000000,257.000000,49,4.468666,1.158
2277,339.363697,316.041375,49,3.440984,1.158
2278,423.167608,269.618177,49,3.454825,1.157
2279,384.494370,34.523056,49,3.464437,1.157
2280,473.000000,29.000000,49,3.448674,1.157
2281,348.000000,471.000000,49,5.472895,1.157
2282,220.269855,272.649725,49,2.435602,1.157
2283,580.127229,338.117275,49,3.438293,1.157
2284,109.000000,367.000000,49,4.470973,1.157
2285,513.991546,286.233237,49,2.441753,1.157
2286,374.847153,292.542678,49,3.423299,1.157
2287,268.890419,205.784842,49,5.425990,1.157
2288,498.249870,320.662187,49,3.404460,1.157
2289,395.923831,412.323763,49,4.454441,1.157
2290,77.000000,215.000000,49,4.454441,1.157
2291,198.915153,276.115523,49,3.422914,1.156
2292,176.307585,45.889743,49,3.425990,1.156
2293,566.000000,109.000000,49,3.485198,1.156
2294,250.128437,346.974217,49,3.422530,1.156
2295,78.507461,25.221674,49,4.441369,1.156
2296,272.000000,170.000000,49,3.463668,1.156
2297,558.000000,92.000000,49,3.462514,1.156
2298,-0.690453,474.026760,28,2.477124,1.156
2299,201.302181,339.202289,49,3.450211,1.156
2300,336.628190,-876.183653,28,2.467897,1.156
2301,412.000000,137.000000,49,3.405998,1.156
2302,94.160180,178.685753,49,3.459054,1.155
2303,594.094585,257.065746,49,5.425221,1.155
2304,573.000000,188.000000,49,3.444060,1.155
2305,479.000000,462.000000,49,2.395617,1.155
2306,297.499209,408.245494,49,4.444444,1.155
2307,192.391515,123.049030,49,4.463283,1.155
2308,622.226604,90.514014,49,3.484814,1.155
2309,267.478841,147.343506,49,3.460592,1.155
2310,226.684235,87.250504,49,2.440215,1.154
2311,372.443395,233.631099,49,4.435986,1.154
2312,229.392541,382.966419,49,3.454441,1.154
2313,480.360242,343.836034,49,2.427528,1.154
2314,166.110153,203.143694,49,3.457516,1.154
2315,64.470887,133.064258,49,3.434448,1.154
2316,537.000000,396.000000,49,3.422145,1.154
2317,567.013110,215.868510,49,4.465975,1.154
2318,605.585044,75.347497,49,2.479815,1.154
2319,80.218536,395.102161,49,2.475971,1.154
2320,203.000000,320.000000,49,2.432141,1.154
2321,157.649900,338.804085,49,4.455594,1.153
2322,49.153279,162.731944,49,5.428681,1.153
2323,170.090659,306.561282,49,3.433679,1.153
2324,247.000000,273.000000,49,3.428681,1.153
2325,321.000000,180.000000,49,3.445598,1.153
2326,116.018967,294.857894,49,2.416763,1.153
2327,101.103656,104.318721,49,3.421761,1.153
2328,412.000000,421.000000,49,2.433295,1.153
2329,83.000000,43.000000,49,3.443291,1.153
2330,113.931607,189.029213,49,3.467897,1.153
2331,173.854824,118.012688,49,2.463668,1.152
2332,197.435588,429.884596,49,3.405998,1.152
2333,9.110176,69.019172,49,3.410996,1.152
2334,629.547194,422.589407,49,3.425606,1.152
2335,206.660351,471.518532,49,3.424452,1.152
2336,41.000000,379.000000,49,3.438677,1.152
2337,602.000000,376.000000,49,3.462514,1.152
2338,401.000000,454.000000,49,2.422914,1.152
2339,0.000000,135.000000,28,2.384852,1.152
2340,334.270883,455.954269,49,3.427912,1.152
2341,573.190736,335.631498,49,3.443291,1.152
2342,426.000000,376.000000,49,3.485967,1.152
2343,23.000000,323.000000,49,3.485582,1.152
2344,300.177355,134.966408,49,3.415994,1.151
2345,427.463467,50.357326,49,3.415225,1.151
2346,306.962141,33.661732,49,3.415225,1.151
2347,244.000000,49.000000,49,2.445598,1.151
2348,268.422559,275.761162,49,2.424452,1.151
2349,39.595363,23.347979,49,3.458285,1.151
2350,253.000000,455.000000,49,2.426374,1.151
2351,85.271047,144.284284,49,5.423299,1.150
2352,269.594897,238.672396,49,2.432141,1.150
2353,365.669416,237.359968,49,3.437524,1.150
2354,156.000000,19.000000,49,2.429066,1.150
2355,475.454518,24.410981,49,3.448674,1.150
2356,221.899060,139.500348,49,5.432910,1.150
2357,152.653797,-3.089343,49,3.450980,1.150
2358,55.932691,381.164830,49,4.447520,1.150
2359,442.625812,55.592433,49,3.421761,1.150
2360,15.936888,428.270268,49,5.435602,1.150
2361,561.683894,263.617789,49,3.435986,1.150
2362,540.000000,8.000000,49,2.432910,1.149
2363,105.200937,142.420156,49,4.440215,1.149
2364,333.536413,14.831176,49,3.421376,1.149
2365,72.117039,342.419715,49,4.433295,1.149
2366,140.951685,99.578473,49,3.455978,1.149
2367,618.000000,162.000000,49,2.455978,1.149
